timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1539170105266,6408,Login,200,OK,Thread Group 1-34,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1422,0,220
1539170112777,17590,NavigateToHomePage,200,OK,Thread Group 1-34,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,842,0,321
1539170139076,9912,NavigateToUploadPage,200,OK,Thread Group 1-34,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1429,0,614
1539170182328,8106,SingleMeasureFileUpload,200,OK,Thread Group 1-34,text,true,,15875,108014,92,92,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1737,0,634
1539170191591,29174,UploadCount,200,OK,Thread Group 1-34,text,true,,14918,102408,70,70,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,2146,0,753
1539170227816,3306,DowloadErrorFile,200,OK,Thread Group 1-34,text,true,,541,4679,61,61,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,3306,0,1316
1539170105303,76569,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-82,,true,,469442,465698,60,60,null,0,51276,0
1539170105303,6352,Login,200,OK,Thread Group 1-82,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2779,0,450
1539170112760,22483,NavigateToHomePage,200,OK,Thread Group 1-82,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,784,0,154
1539170143952,11549,NavigateToUploadPage,200,OK,Thread Group 1-82,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1946,0,443
1539170188841,11776,SingleMeasureFileUpload,200,OK,Thread Group 1-82,text,true,,15875,108006,83,83,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2021,0,685
1539170201773,21205,UploadCount,200,OK,Thread Group 1-82,text,true,,14918,102408,68,68,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,4508,0,1847
1539170229942,3204,DowloadErrorFile,200,OK,Thread Group 1-82,text,true,,541,4679,60,60,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,3204,0,1489
1539170105249,76776,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-17,,true,,469442,465698,59,59,null,0,51425,0
1539170105249,6415,Login,200,OK,Thread Group 1-17,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,846,0,121
1539170112773,20406,NavigateToHomePage,200,OK,Thread Group 1-17,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,798,0,201
1539170141887,14708,NavigateToUploadPage,200,OK,Thread Group 1-17,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2447,0,698
1539170190080,12609,SingleMeasureFileUpload,200,OK,Thread Group 1-17,text,true,,15875,108006,82,82,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2305,0,408
1539170203846,19994,UploadCount,200,OK,Thread Group 1-17,text,true,,14918,102408,68,68,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,5088,0,2045
1539170230804,2644,DowloadErrorFile,200,OK,Thread Group 1-17,text,true,,541,4679,59,59,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,2644,0,883
1539170105223,76924,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-2,,true,,469442,465714,58,58,null,0,51432,0
1539170105224,6932,Login,200,OK,Thread Group 1-2,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,747,0,23
1539170113260,18130,NavigateToHomePage,200,OK,Thread Group 1-2,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,997,0,281
1539170140107,16483,NavigateToUploadPage,200,OK,Thread Group 1-2,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1697,0,607
1539170190078,12639,SingleMeasureFileUpload,200,OK,Thread Group 1-2,text,true,,15875,108022,82,82,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2307,0,392
1539170203873,19985,UploadCount,200,OK,Thread Group 1-2,text,true,,14918,102408,68,68,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,4903,0,2049
1539170230822,2755,DowloadErrorFile,200,OK,Thread Group 1-2,text,true,,541,4679,58,58,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,2755,0,883
1539170105257,78117,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-29,,true,,469442,465696,57,57,null,0,51279,0
1539170105257,6317,Login,200,OK,Thread Group 1-29,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,943,0,188
1539170112680,20154,NavigateToHomePage,200,OK,Thread Group 1-29,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,553,0,72
1539170141543,13636,NavigateToUploadPage,200,OK,Thread Group 1-29,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2509,0,917
1539170188520,11210,SingleMeasureFileUpload,200,OK,Thread Group 1-29,text,true,,15875,108004,83,83,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2590,0,536
1539170200886,24392,UploadCount,200,OK,Thread Group 1-29,text,true,,14918,102408,68,68,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,4485,0,1646
1539170232243,2408,DowloadErrorFile,200,OK,Thread Group 1-29,text,true,,541,4679,57,57,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,2408,0,1675
1539170105236,78321,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-7,,true,,469442,465704,56,56,null,0,51392,0
1539170105237,6443,Login,200,OK,Thread Group 1-7,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,738,0,48
1539170112784,20478,NavigateToHomePage,200,OK,Thread Group 1-7,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,771,0,173
1539170141971,10651,NavigateToUploadPage,200,OK,Thread Group 1-7,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2909,0,644
1539170186074,9451,SingleMeasureFileUpload,200,OK,Thread Group 1-7,text,true,,15875,108012,89,89,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2418,0,259
1539170196683,28912,UploadCount,200,OK,Thread Group 1-7,text,true,,14918,102408,68,68,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3007,0,1445
1539170232560,2386,DowloadErrorFile,200,OK,Thread Group 1-7,text,true,,541,4679,56,56,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,2386,0,1397
1539170105295,78217,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-71,,true,,469442,465696,55,55,null,0,51500,0
1539170105296,6368,Login,200,OK,Thread Group 1-71,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2546,0,414
1539170112773,20704,NavigateToHomePage,200,OK,Thread Group 1-71,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,826,0,219
1539170142185,15373,NavigateToUploadPage,200,OK,Thread Group 1-71,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2835,0,637
1539170191118,14757,SingleMeasureFileUpload,200,OK,Thread Group 1-71,text,true,,15875,108004,81,81,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1942,0,513
1539170207031,18729,UploadCount,200,OK,Thread Group 1-71,text,true,,14918,102408,68,68,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,5313,0,2336
1539170232724,2286,DowloadErrorFile,200,OK,Thread Group 1-71,text,true,,541,4679,55,55,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,2286,0,1269
1539170105306,78542,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-87,,true,,469442,465696,54,54,null,0,51337,0
1539170105307,6375,Login,200,OK,Thread Group 1-87,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2919,0,484
1539170112786,19650,NavigateToHomePage,200,OK,Thread Group 1-87,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,853,0,354
1539170141145,13338,NavigateToUploadPage,200,OK,Thread Group 1-87,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2302,0,1049
1539170187878,10807,SingleMeasureFileUpload,200,OK,Thread Group 1-87,text,true,,15875,108004,84,84,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2199,0,1022
1539170199845,26173,UploadCount,200,OK,Thread Group 1-87,text,true,,14918,102408,68,68,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,4284,0,2151
1539170232984,2199,DowloadErrorFile,200,OK,Thread Group 1-87,text,true,,541,4679,54,54,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,2199,0,1078
1539170105254,78512,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-25,,true,,469442,465704,53,53,null,0,51513,0
1539170105255,6422,Login,200,OK,Thread Group 1-25,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1073,0,168
1539170112780,20333,NavigateToHomePage,200,OK,Thread Group 1-25,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,819,0,268
1539170141821,10805,NavigateToUploadPage,200,OK,Thread Group 1-25,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2459,0,748
1539170186074,9062,SingleMeasureFileUpload,200,OK,Thread Group 1-25,text,true,,15875,108012,89,89,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2418,0,242
1539170196422,29873,UploadCount,200,OK,Thread Group 1-25,text,true,,14918,102408,68,68,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,2964,0,947
1539170233260,2017,DowloadErrorFile,200,OK,Thread Group 1-25,text,true,,541,4679,53,53,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,2017,0,834
1539170105302,78741,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-81,,true,,469442,465704,52,52,null,0,51283,0
1539170105303,6376,Login,200,OK,Thread Group 1-81,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2843,0,457
1539170112782,23725,NavigateToHomePage,200,OK,Thread Group 1-81,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,799,0,258
1539170145216,12874,NavigateToUploadPage,200,OK,Thread Group 1-81,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2498,0,881
1539170191429,14937,SingleMeasureFileUpload,200,OK,Thread Group 1-81,text,true,,15875,108012,80,80,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2544,0,427
1539170207532,18766,UploadCount,200,OK,Thread Group 1-81,text,true,,14918,102408,68,68,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,5318,0,2249
1539170233261,2063,DowloadErrorFile,200,OK,Thread Group 1-81,text,true,,541,4679,52,52,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,2063,0,848
1539170105291,78975,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-67,,true,,469442,465706,51,51,null,0,51437,0
1539170105291,8016,Login,200,OK,Thread Group 1-67,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2413,0,404
1539170114410,21743,NavigateToHomePage,200,OK,Thread Group 1-67,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,2486,0,1579
1539170144862,13285,NavigateToUploadPage,200,OK,Thread Group 1-67,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2660,0,912
1539170191486,16055,SingleMeasureFileUpload,200,OK,Thread Group 1-67,text,true,,15875,108014,80,80,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2217,0,388
1539170208703,18059,UploadCount,200,OK,Thread Group 1-67,text,true,,14918,102408,68,68,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,5077,0,2211
1539170233883,1817,DowloadErrorFile,200,OK,Thread Group 1-67,text,true,,541,4679,51,51,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,1817,0,648
1539170105265,79648,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-31,,true,,469442,465700,50,50,null,0,51276,0
1539170105265,6402,Login,200,OK,Thread Group 1-31,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1148,0,208
1539170112772,23811,NavigateToHomePage,200,OK,Thread Group 1-31,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,777,0,151
1539170145292,13249,NavigateToUploadPage,200,OK,Thread Group 1-31,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2452,0,1006
1539170191882,17973,SingleMeasureFileUpload,200,OK,Thread Group 1-31,text,true,,15875,108008,79,79,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2385,0,1253
1539170211010,17570,UploadCount,200,OK,Thread Group 1-31,text,true,,14918,102408,66,66,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,4657,0,2450
1539170235544,643,DowloadErrorFile,200,OK,Thread Group 1-31,text,true,,541,4679,50,50,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,643,0,380
1539170105293,79607,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-69,,true,,469442,465712,49,49,null,0,51305,0
1539170105293,6370,Login,200,OK,Thread Group 1-69,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2185,0,391
1539170112773,20703,NavigateToHomePage,200,OK,Thread Group 1-69,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,826,0,211
1539170142185,17023,NavigateToUploadPage,200,OK,Thread Group 1-69,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,3018,0,650
1539170192547,18118,SingleMeasureFileUpload,200,OK,Thread Group 1-69,text,true,,15875,108020,78,78,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2257,0,735
1539170211846,16886,UploadCount,200,OK,Thread Group 1-69,text,true,,14918,102408,66,66,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,4503,0,1703
1539170235697,507,DowloadErrorFile,200,OK,Thread Group 1-69,text,true,,541,4679,49,49,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,507,0,265
1539170105270,79532,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-40,,true,,469442,465698,48,48,null,0,51485,0
1539170105271,11666,Login,200,OK,Thread Group 1-40,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1417,0,263
1539170118039,19598,NavigateToHomePage,200,OK,Thread Group 1-40,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,1971,0,714
1539170146450,13123,NavigateToUploadPage,200,OK,Thread Group 1-40,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2465,0,810
1539170192913,18038,SingleMeasureFileUpload,200,OK,Thread Group 1-40,text,true,,15875,108006,78,78,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2086,0,522
1539170212214,16949,UploadCount,200,OK,Thread Group 1-40,text,true,,14918,102408,65,65,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,4399,0,1675
1539170236127,158,DowloadErrorFile,200,OK,Thread Group 1-40,text,true,,541,4679,48,48,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,158,0,120
1539170105240,79695,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-12,,true,,469442,465712,47,47,null,0,51461,0
1539170105242,8066,Login,200,OK,Thread Group 1-12,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,727,0,76
1539170114411,20838,NavigateToHomePage,200,OK,Thread Group 1-12,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,2547,0,1595
1539170143960,15498,NavigateToUploadPage,200,OK,Thread Group 1-12,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1938,0,495
1539170192799,17962,SingleMeasureFileUpload,200,OK,Thread Group 1-12,text,true,,15875,108020,78,78,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2063,0,617
1539170212100,17287,UploadCount,200,OK,Thread Group 1-12,text,true,,14918,102408,64,64,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,4513,0,1757
1539170236351,44,DowloadErrorFile,200,OK,Thread Group 1-12,text,true,,541,4679,47,47,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,44,0,26
1539170105287,81624,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-61,,true,,469442,465710,46,46,null,0,51302,0
1539170105288,6383,Login,200,OK,Thread Group 1-61,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1587,0,292
1539170112775,18098,NavigateToHomePage,200,OK,Thread Group 1-61,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,838,0,330
1539170139581,14147,NavigateToUploadPage,200,OK,Thread Group 1-61,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1531,0,373
1539170187067,9854,SingleMeasureFileUpload,200,OK,Thread Group 1-61,text,true,,15875,108018,89,89,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2156,0,671
1539170198103,33024,UploadCount,200,OK,Thread Group 1-61,text,true,,14918,102408,60,60,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3779,0,1042
1539170238093,118,DowloadErrorFile,200,OK,Thread Group 1-61,text,true,,541,4679,46,46,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,118,0,96
1539170105296,81971,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-72,,true,,469442,465706,45,45,null,0,51277,0
1539170105296,7461,Login,200,OK,Thread Group 1-72,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2474,0,404
1539170113860,19414,NavigateToHomePage,200,OK,Thread Group 1-72,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,2857,0,1892
1539170141984,15099,NavigateToUploadPage,200,OK,Thread Group 1-72,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2896,0,645
1539170190423,14828,SingleMeasureFileUpload,200,OK,Thread Group 1-72,text,true,,15875,108014,81,81,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1916,0,966
1539170206408,25062,UploadCount,200,OK,Thread Group 1-72,text,true,,14918,102408,60,60,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,5224,0,2820
1539170238436,107,DowloadErrorFile,200,OK,Thread Group 1-72,text,true,,541,4679,45,45,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,107,0,90
1539170105250,82265,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-19,,true,,469442,465700,44,44,null,0,51376,0
1539170105250,12548,Login,200,OK,Thread Group 1-19,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,722,0,128
1539170118900,19583,NavigateToHomePage,200,OK,Thread Group 1-19,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,2309,0,825
1539170147192,13070,NavigateToUploadPage,200,OK,Thread Group 1-19,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2681,0,677
1539170193704,20201,SingleMeasureFileUpload,200,OK,Thread Group 1-19,text,true,,15875,108008,75,75,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2338,0,880
1539170215060,16766,UploadCount,200,OK,Thread Group 1-19,text,true,,14918,102408,60,60,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,4063,0,1618
1539170238793,97,DowloadErrorFile,200,OK,Thread Group 1-19,text,true,,541,4679,44,44,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,97,0,81
1539170105316,82286,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-92,,true,,469442,465708,43,43,null,0,51456,0
1539170105316,11615,Login,200,OK,Thread Group 1-92,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,3058,0,516
1539170118033,19542,NavigateToHomePage,200,OK,Thread Group 1-92,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,1925,0,700
1539170146285,13165,NavigateToUploadPage,200,OK,Thread Group 1-92,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2466,0,956
1539170192790,17971,SingleMeasureFileUpload,200,OK,Thread Group 1-92,text,true,,15875,108016,78,78,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2005,0,611
1539170212100,19950,UploadCount,200,OK,Thread Group 1-92,text,true,,14918,102408,60,60,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,4513,0,1743
1539170239014,43,DowloadErrorFile,200,OK,Thread Group 1-92,text,true,,541,4679,43,43,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,43,0,27
1539170105300,82797,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-78,,true,,469442,465706,42,42,null,0,51358,0
1539170105301,6361,Login,200,OK,Thread Group 1-78,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2704,0,435
1539170112774,26159,NavigateToHomePage,200,OK,Thread Group 1-78,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,4035,0,227
1539170147643,13326,NavigateToUploadPage,200,OK,Thread Group 1-78,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2001,0,1231
1539170194380,20742,SingleMeasureFileUpload,200,OK,Thread Group 1-78,text,true,,15875,108014,75,75,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2706,0,824
